dateKey,fullDate,dayOfWeekName,monthName,dayOfMonth,monthNumber,CalendarYear
"11105,""2001-12-05"",""Wednesday"",""Dec"",""3"",""12"",""2001"""
"11106,""2001-12-06"",""Thursday"",""Dec"",""4"",""12"",""2001"""
"11107,""2001-12-07"",""Friday"",""Dec"",""5"",""12"",""2001"""
"11108,""2001-12-08"",""Saturday"",""Dec"",""6"",""12"",""2001"""
"11109,""2001-12-09"",""Sunday"",""Dec"",""7"",""12"",""2001"""
"11110,""2001-12-10"",""Monday"",""Dec"",""1"",""12"",""2001"""
"11111,""2001-12-11"",""Tuesday"",""Dec"",""2"",""12"",""2001"""
"11112,""2001-12-12"",""Wednesday"",""Dec"",""3"",""12"",""2001"""
"11113,""2001-12-13"",""Thursday"",""Dec"",""4"",""12"",""2001"""
"11114,""2001-12-14"",""Friday"",""Dec"",""5"",""12"",""2001"""
"11115,""2001-12-15"",""Saturday"",""Dec"",""6"",""12"",""2001"""
"11116,""2001-12-16"",""Sunday"",""Dec"",""7"",""12"",""2001"""
"11117,""2001-12-17"",""Monday"",""Dec"",""1"",""12"",""2001"""
"11118,""2001-12-18"",""Tuesday"",""Dec"",""2"",""12"",""2001"""
"11119,""2001-12-19"",""Wednesday"",""Dec"",""3"",""12"",""2001"""
"11120,""2001-12-20"",""Thursday"",""Dec"",""4"",""12"",""2001"""
"11121,""2001-12-21"",""Friday"",""Dec"",""5"",""12"",""2001"""
"11122,""2001-12-22"",""Saturday"",""Dec"",""6"",""12"",""2001"""
"11123,""2001-12-23"",""Sunday"",""Dec"",""7"",""12"",""2001"""
"11124,""2001-12-24"",""Monday"",""Dec"",""1"",""12"",""2001"""
"11125,""2001-12-25"",""Tuesday"",""Dec"",""2"",""12"",""2001"""
"11126,""2001-12-26"",""Wednesday"",""Dec"",""3"",""12"",""2001"""
"11127,""2001-12-27"",""Thursday"",""Dec"",""4"",""12"",""2001"""
"11128,""2001-12-28"",""Friday"",""Dec"",""5"",""12"",""2001"""
"11129,""2001-12-29"",""Saturday"",""Dec"",""6"",""12"",""2001"""
"11130,""2001-12-30"",""Sunday"",""Dec"",""7"",""12"",""2001"""
"11131,""2001-12-31"",""Monday"",""Dec"",""1"",""12"",""2001"""
"20001,""2002-01-01"",""Tuesday"",""Jan"",""2"",""1"",""2002"""
"20002,""2002-01-02"",""Wednesday"",""Jan"",""3"",""1"",""2002"""
"20003,""2002-01-03"",""Thursday"",""Jan"",""4"",""1"",""2002"""
"20004,""2002-01-04"",""Friday"",""Jan"",""5"",""1"",""2002"""
"20005,""2002-01-05"",""Saturday"",""Jan"",""6"",""1"",""2002"""
"20006,""2002-01-06"",""Sunday"",""Jan"",""7"",""1"",""2002"""
"20007,""2002-01-07"",""Monday"",""Jan"",""1"",""1"",""2002"""
"20008,""2002-01-08"",""Tuesday"",""Jan"",""2"",""1"",""2002"""
"20009,""2002-01-09"",""Wednesday"",""Jan"",""3"",""1"",""2002"""
"20010,""2002-01-10"",""Thursday"",""Jan"",""4"",""1"",""2002"""
"20011,""2002-01-11"",""Friday"",""Jan"",""5"",""1"",""2002"""
"20012,""2002-01-12"",""Saturday"",""Jan"",""6"",""1"",""2002"""
"20013,""2002-01-13"",""Sunday"",""Jan"",""7"",""1"",""2002"""
"20014,""2002-01-14"",""Monday"",""Jan"",""1"",""1"",""2002"""
"20015,""2002-01-15"",""Tuesday"",""Jan"",""2"",""1"",""2002"""
"20016,""2002-01-16"",""Wednesday"",""Jan"",""3"",""1"",""2002"""
"20017,""2002-01-17"",""Thursday"",""Jan"",""4"",""1"",""2002"""
"20018,""2002-01-18"",""Friday"",""Jan"",""5"",""1"",""2002"""
"20019,""2002-01-19"",""Saturday"",""Jan"",""6"",""1"",""2002"""
"20020,""2002-01-20"",""Sunday"",""Jan"",""7"",""1"",""2002"""
"20021,""2002-01-21"",""Monday"",""Jan"",""1"",""1"",""2002"""
"20022,""2002-01-22"",""Tuesday"",""Jan"",""2"",""1"",""2002"""
"20023,""2002-01-23"",""Wednesday"",""Jan"",""3"",""1"",""2002"""
"20024,""2002-01-24"",""Thursday"",""Jan"",""4"",""1"",""2002"""
"20025,""2002-01-25"",""Friday"",""Jan"",""5"",""1"",""2002"""
"20026,""2002-01-26"",""Saturday"",""Jan"",""6"",""1"",""2002"""
"20027,""2002-01-27"",""Sunday"",""Jan"",""7"",""1"",""2002"""
"20028,""2002-01-28"",""Monday"",""Jan"",""1"",""1"",""2002"""
"20029,""2002-01-29"",""Tuesday"",""Jan"",""2"",""1"",""2002"""
"20030,""2002-01-30"",""Wednesday"",""Jan"",""3"",""1"",""2002"""
"20031,""2002-01-31"",""Thursday"",""Jan"",""4"",""1"",""2002"""
"20101,""2002-02-01"",""Friday"",""Feb"",""5"",""2"",""2002"""
"20102,""2002-02-02"",""Saturday"",""Feb"",""6"",""2"",""2002"""
"20103,""2002-02-03"",""Sunday"",""Feb"",""7"",""2"",""2002"""
"20104,""2002-02-04"",""Monday"",""Feb"",""1"",""2"",""2002"""
"20105,""2002-02-05"",""Tuesday"",""Feb"",""2"",""2"",""2002"""
"20106,""2002-02-06"",""Wednesday"",""Feb"",""3"",""2"",""2002"""
"20107,""2002-02-07"",""Thursday"",""Feb"",""4"",""2"",""2002"""
"20108,""2002-02-08"",""Friday"",""Feb"",""5"",""2"",""2002"""
"20109,""2002-02-09"",""Saturday"",""Feb"",""6"",""2"",""2002"""
"20110,""2002-02-10"",""Sunday"",""Feb"",""7"",""2"",""2002"""
"20111,""2002-02-11"",""Monday"",""Feb"",""1"",""2"",""2002"""
"20112,""2002-02-12"",""Tuesday"",""Feb"",""2"",""2"",""2002"""
"20113,""2002-02-13"",""Wednesday"",""Feb"",""3"",""2"",""2002"""
"20114,""2002-02-14"",""Thursday"",""Feb"",""4"",""2"",""2002"""
"20115,""2002-02-15"",""Friday"",""Feb"",""5"",""2"",""2002"""
"20116,""2002-02-16"",""Saturday"",""Feb"",""6"",""2"",""2002"""
"20117,""2002-02-17"",""Sunday"",""Feb"",""7"",""2"",""2002"""
"20118,""2002-02-18"",""Monday"",""Feb"",""1"",""2"",""2002"""
"20119,""2002-02-19"",""Tuesday"",""Feb"",""2"",""2"",""2002"""
"20120,""2002-02-20"",""Wednesday"",""Feb"",""3"",""2"",""2002"""
"20121,""2002-02-21"",""Thursday"",""Feb"",""4"",""2"",""2002"""
"20122,""2002-02-22"",""Friday"",""Feb"",""5"",""2"",""2002"""
"20123,""2002-02-23"",""Saturday"",""Feb"",""6"",""2"",""2002"""
"20124,""2002-02-24"",""Sunday"",""Feb"",""7"",""2"",""2002"""
"20125,""2002-02-25"",""Monday"",""Feb"",""1"",""2"",""2002"""
"20126,""2002-02-26"",""Tuesday"",""Feb"",""2"",""2"",""2002"""
"20127,""2002-02-27"",""Wednesday"",""Feb"",""3"",""2"",""2002"""
"20128,""2002-02-28"",""Thursday"",""Feb"",""4"",""2"",""2002"""
"20201,""2002-03-01"",""Friday"",""Mar"",""5"",""3"",""2002"""
"20202,""2002-03-02"",""Saturday"",""Mar"",""6"",""3"",""2002"""
"20203,""2002-03-03"",""Sunday"",""Mar"",""7"",""3"",""2002"""
"20204,""2002-03-04"",""Monday"",""Mar"",""1"",""3"",""2002"""
"20205,""2002-03-05"",""Tuesday"",""Mar"",""2"",""3"",""2002"""
"20206,""2002-03-06"",""Wednesday"",""Mar"",""3"",""3"",""2002"""
"20207,""2002-03-07"",""Thursday"",""Mar"",""4"",""3"",""2002"""
"20208,""2002-03-08"",""Friday"",""Mar"",""5"",""3"",""2002"""
"20209,""2002-03-09"",""Saturday"",""Mar"",""6"",""3"",""2002"""
"20210,""2002-03-10"",""Sunday"",""Mar"",""7"",""3"",""2002"""
"20211,""2002-03-11"",""Monday"",""Mar"",""1"",""3"",""2002"""
"20212,""2002-03-12"",""Tuesday"",""Mar"",""2"",""3"",""2002"""
"20213,""2002-03-13"",""Wednesday"",""Mar"",""3"",""3"",""2002"""
"20214,""2002-03-14"",""Thursday"",""Mar"",""4"",""3"",""2002"""
"20215,""2002-03-15"",""Friday"",""Mar"",""5"",""3"",""2002"""
"20216,""2002-03-16"",""Saturday"",""Mar"",""6"",""3"",""2002"""
"20217,""2002-03-17"",""Sunday"",""Mar"",""7"",""3"",""2002"""
"20218,""2002-03-18"",""Monday"",""Mar"",""1"",""3"",""2002"""
"20219,""2002-03-19"",""Tuesday"",""Mar"",""2"",""3"",""2002"""
"20220,""2002-03-20"",""Wednesday"",""Mar"",""3"",""3"",""2002"""
"20221,""2002-03-21"",""Thursday"",""Mar"",""4"",""3"",""2002"""
"20222,""2002-03-22"",""Friday"",""Mar"",""5"",""3"",""2002"""
"20223,""2002-03-23"",""Saturday"",""Mar"",""6"",""3"",""2002"""
"20224,""2002-03-24"",""Sunday"",""Mar"",""7"",""3"",""2002"""
"20225,""2002-03-25"",""Monday"",""Mar"",""1"",""3"",""2002"""
"20226,""2002-03-26"",""Tuesday"",""Mar"",""2"",""3"",""2002"""
"20227,""2002-03-27"",""Wednesday"",""Mar"",""3"",""3"",""2002"""
"20228,""2002-03-28"",""Thursday"",""Mar"",""4"",""3"",""2002"""
"20229,""2002-03-29"",""Friday"",""Mar"",""5"",""3"",""2002"""
"20230,""2002-03-30"",""Saturday"",""Mar"",""6"",""3"",""2002"""
"20231,""2002-03-31"",""Sunday"",""Mar"",""7"",""3"",""2002"""
"20301,""2002-04-01"",""Monday"",""Apr"",""1"",""4"",""2002"""
"20302,""2002-04-02"",""Tuesday"",""Apr"",""2"",""4"",""2002"""
"20303,""2002-04-03"",""Wednesday"",""Apr"",""3"",""4"",""2002"""
"20304,""2002-04-04"",""Thursday"",""Apr"",""4"",""4"",""2002"""
"20305,""2002-04-05"",""Friday"",""Apr"",""5"",""4"",""2002"""
"20306,""2002-04-06"",""Saturday"",""Apr"",""6"",""4"",""2002"""
"20307,""2002-04-07"",""Sunday"",""Apr"",""7"",""4"",""2002"""
"20308,""2002-04-08"",""Monday"",""Apr"",""1"",""4"",""2002"""
"20309,""2002-04-09"",""Tuesday"",""Apr"",""2"",""4"",""2002"""
"20310,""2002-04-10"",""Wednesday"",""Apr"",""3"",""4"",""2002"""
"20311,""2002-04-11"",""Thursday"",""Apr"",""4"",""4"",""2002"""
"20312,""2002-04-12"",""Friday"",""Apr"",""5"",""4"",""2002"""
"20313,""2002-04-13"",""Saturday"",""Apr"",""6"",""4"",""2002"""
"20314,""2002-04-14"",""Sunday"",""Apr"",""7"",""4"",""2002"""
"20315,""2002-04-15"",""Monday"",""Apr"",""1"",""4"",""2002"""
"20316,""2002-04-16"",""Tuesday"",""Apr"",""2"",""4"",""2002"""
"20317,""2002-04-17"",""Wednesday"",""Apr"",""3"",""4"",""2002"""
"20318,""2002-04-18"",""Thursday"",""Apr"",""4"",""4"",""2002"""
"20319,""2002-04-19"",""Friday"",""Apr"",""5"",""4"",""2002"""
"20320,""2002-04-20"",""Saturday"",""Apr"",""6"",""4"",""2002"""
"20321,""2002-04-21"",""Sunday"",""Apr"",""7"",""4"",""2002"""
"20322,""2002-04-22"",""Monday"",""Apr"",""1"",""4"",""2002"""
"20323,""2002-04-23"",""Tuesday"",""Apr"",""2"",""4"",""2002"""
"20324,""2002-04-24"",""Wednesday"",""Apr"",""3"",""4"",""2002"""
"20325,""2002-04-25"",""Thursday"",""Apr"",""4"",""4"",""2002"""
"20326,""2002-04-26"",""Friday"",""Apr"",""5"",""4"",""2002"""
"20327,""2002-04-27"",""Saturday"",""Apr"",""6"",""4"",""2002"""
"20328,""2002-04-28"",""Sunday"",""Apr"",""7"",""4"",""2002"""
"20329,""2002-04-29"",""Monday"",""Apr"",""1"",""4"",""2002"""
"20330,""2002-04-30"",""Tuesday"",""Apr"",""2"",""4"",""2002"""
"20401,""2002-05-01"",""Wednesday"",""May"",""3"",""5"",""2002"""
"20402,""2002-05-02"",""Thursday"",""May"",""4"",""5"",""2002"""
"20403,""2002-05-03"",""Friday"",""May"",""5"",""5"",""2002"""
"20404,""2002-05-04"",""Saturday"",""May"",""6"",""5"",""2002"""
"20405,""2002-05-05"",""Sunday"",""May"",""7"",""5"",""2002"""
"20406,""2002-05-06"",""Monday"",""May"",""1"",""5"",""2002"""
"20407,""2002-05-07"",""Tuesday"",""May"",""2"",""5"",""2002"""
"20408,""2002-05-08"",""Wednesday"",""May"",""3"",""5"",""2002"""
"20409,""2002-05-09"",""Thursday"",""May"",""4"",""5"",""2002"""
"20410,""2002-05-10"",""Friday"",""May"",""5"",""5"",""2002"""
"20411,""2002-05-11"",""Saturday"",""May"",""6"",""5"",""2002"""
"20412,""2002-05-12"",""Sunday"",""May"",""7"",""5"",""2002"""
"20413,""2002-05-13"",""Monday"",""May"",""1"",""5"",""2002"""
"20414,""2002-05-14"",""Tuesday"",""May"",""2"",""5"",""2002"""
"20415,""2002-05-15"",""Wednesday"",""May"",""3"",""5"",""2002"""
"20416,""2002-05-16"",""Thursday"",""May"",""4"",""5"",""2002"""
"20417,""2002-05-17"",""Friday"",""May"",""5"",""5"",""2002"""
"20418,""2002-05-18"",""Saturday"",""May"",""6"",""5"",""2002"""
"20419,""2002-05-19"",""Sunday"",""May"",""7"",""5"",""2002"""
"20420,""2002-05-20"",""Monday"",""May"",""1"",""5"",""2002"""
"20421,""2002-05-21"",""Tuesday"",""May"",""2"",""5"",""2002"""
"20422,""2002-05-22"",""Wednesday"",""May"",""3"",""5"",""2002"""
"20423,""2002-05-23"",""Thursday"",""May"",""4"",""5"",""2002"""
"20424,""2002-05-24"",""Friday"",""May"",""5"",""5"",""2002"""
"20425,""2002-05-25"",""Saturday"",""May"",""6"",""5"",""2002"""
"20426,""2002-05-26"",""Sunday"",""May"",""7"",""5"",""2002"""
"20427,""2002-05-27"",""Monday"",""May"",""1"",""5"",""2002"""
"20428,""2002-05-28"",""Tuesday"",""May"",""2"",""5"",""2002"""
"20429,""2002-05-29"",""Wednesday"",""May"",""3"",""5"",""2002"""
"20430,""2002-05-30"",""Thursday"",""May"",""4"",""5"",""2002"""
"20431,""2002-05-31"",""Friday"",""May"",""5"",""5"",""2002"""
"20501,""2002-06-01"",""Saturday"",""Jun"",""6"",""6"",""2002"""
"20502,""2002-06-02"",""Sunday"",""Jun"",""7"",""6"",""2002"""
"20503,""2002-06-03"",""Monday"",""Jun"",""1"",""6"",""2002"""
"20504,""2002-06-04"",""Tuesday"",""Jun"",""2"",""6"",""2002"""
"20505,""2002-06-05"",""Wednesday"",""Jun"",""3"",""6"",""2002"""
"20506,""2002-06-06"",""Thursday"",""Jun"",""4"",""6"",""2002"""
"20507,""2002-06-07"",""Friday"",""Jun"",""5"",""6"",""2002"""
"20508,""2002-06-08"",""Saturday"",""Jun"",""6"",""6"",""2002"""
"20509,""2002-06-09"",""Sunday"",""Jun"",""7"",""6"",""2002"""
"20510,""2002-06-10"",""Monday"",""Jun"",""1"",""6"",""2002"""
"20511,""2002-06-11"",""Tuesday"",""Jun"",""2"",""6"",""2002"""
"20512,""2002-06-12"",""Wednesday"",""Jun"",""3"",""6"",""2002"""
"20513,""2002-06-13"",""Thursday"",""Jun"",""4"",""6"",""2002"""
"20514,""2002-06-14"",""Friday"",""Jun"",""5"",""6"",""2002"""
"20515,""2002-06-15"",""Saturday"",""Jun"",""6"",""6"",""2002"""
"20516,""2002-06-16"",""Sunday"",""Jun"",""7"",""6"",""2002"""
"20517,""2002-06-17"",""Monday"",""Jun"",""1"",""6"",""2002"""
"20518,""2002-06-18"",""Tuesday"",""Jun"",""2"",""6"",""2002"""
"20519,""2002-06-19"",""Wednesday"",""Jun"",""3"",""6"",""2002"""
"20520,""2002-06-20"",""Thursday"",""Jun"",""4"",""6"",""2002"""
"20521,""2002-06-21"",""Friday"",""Jun"",""5"",""6"",""2002"""
"20522,""2002-06-22"",""Saturday"",""Jun"",""6"",""6"",""2002"""
"20523,""2002-06-23"",""Sunday"",""Jun"",""7"",""6"",""2002"""
"20524,""2002-06-24"",""Monday"",""Jun"",""1"",""6"",""2002"""
"20525,""2002-06-25"",""Tuesday"",""Jun"",""2"",""6"",""2002"""
"20526,""2002-06-26"",""Wednesday"",""Jun"",""3"",""6"",""2002"""
"20527,""2002-06-27"",""Thursday"",""Jun"",""4"",""6"",""2002"""
"20528,""2002-06-28"",""Friday"",""Jun"",""5"",""6"",""2002"""
"20529,""2002-06-29"",""Saturday"",""Jun"",""6"",""6"",""2002"""
"20530,""2002-06-30"",""Sunday"",""Jun"",""7"",""6"",""2002"""
"20601,""2002-07-01"",""Monday"",""Jul"",""1"",""7"",""2002"""
"20602,""2002-07-02"",""Tuesday"",""Jul"",""2"",""7"",""2002"""
"20603,""2002-07-03"",""Wednesday"",""Jul"",""3"",""7"",""2002"""
"20604,""2002-07-04"",""Thursday"",""Jul"",""4"",""7"",""2002"""
"20605,""2002-07-05"",""Friday"",""Jul"",""5"",""7"",""2002"""
"20606,""2002-07-06"",""Saturday"",""Jul"",""6"",""7"",""2002"""
"20607,""2002-07-07"",""Sunday"",""Jul"",""7"",""7"",""2002"""
"20608,""2002-07-08"",""Monday"",""Jul"",""1"",""7"",""2002"""
"20609,""2002-07-09"",""Tuesday"",""Jul"",""2"",""7"",""2002"""
"20610,""2002-07-10"",""Wednesday"",""Jul"",""3"",""7"",""2002"""
"20611,""2002-07-11"",""Thursday"",""Jul"",""4"",""7"",""2002"""
"20612,""2002-07-12"",""Friday"",""Jul"",""5"",""7"",""2002"""
"20613,""2002-07-13"",""Saturday"",""Jul"",""6"",""7"",""2002"""
"20614,""2002-07-14"",""Sunday"",""Jul"",""7"",""7"",""2002"""
"20615,""2002-07-15"",""Monday"",""Jul"",""1"",""7"",""2002"""
"20616,""2002-07-16"",""Tuesday"",""Jul"",""2"",""7"",""2002"""
"20617,""2002-07-17"",""Wednesday"",""Jul"",""3"",""7"",""2002"""
"20618,""2002-07-18"",""Thursday"",""Jul"",""4"",""7"",""2002"""
"20619,""2002-07-19"",""Friday"",""Jul"",""5"",""7"",""2002"""
"20620,""2002-07-20"",""Saturday"",""Jul"",""6"",""7"",""2002"""
"20621,""2002-07-21"",""Sunday"",""Jul"",""7"",""7"",""2002"""
"20622,""2002-07-22"",""Monday"",""Jul"",""1"",""7"",""2002"""
"20623,""2002-07-23"",""Tuesday"",""Jul"",""2"",""7"",""2002"""
"20624,""2002-07-24"",""Wednesday"",""Jul"",""3"",""7"",""2002"""
"20625,""2002-07-25"",""Thursday"",""Jul"",""4"",""7"",""2002"""
"20626,""2002-07-26"",""Friday"",""Jul"",""5"",""7"",""2002"""
"20627,""2002-07-27"",""Saturday"",""Jul"",""6"",""7"",""2002"""
"20628,""2002-07-28"",""Sunday"",""Jul"",""7"",""7"",""2002"""
"20629,""2002-07-29"",""Monday"",""Jul"",""1"",""7"",""2002"""
"20630,""2002-07-30"",""Tuesday"",""Jul"",""2"",""7"",""2002"""
"20631,""2002-07-31"",""Wednesday"",""Jul"",""3"",""7"",""2002"""
"20701,""2002-08-01"",""Thursday"",""Aug"",""4"",""8"",""2002"""
"20702,""2002-08-02"",""Friday"",""Aug"",""5"",""8"",""2002"""
"20703,""2002-08-03"",""Saturday"",""Aug"",""6"",""8"",""2002"""
"20704,""2002-08-04"",""Sunday"",""Aug"",""7"",""8"",""2002"""
"20705,""2002-08-05"",""Monday"",""Aug"",""1"",""8"",""2002"""
"20706,""2002-08-06"",""Tuesday"",""Aug"",""2"",""8"",""2002"""
"20707,""2002-08-07"",""Wednesday"",""Aug"",""3"",""8"",""2002"""
"20708,""2002-08-08"",""Thursday"",""Aug"",""4"",""8"",""2002"""
"20709,""2002-08-09"",""Friday"",""Aug"",""5"",""8"",""2002"""
"20710,""2002-08-10"",""Saturday"",""Aug"",""6"",""8"",""2002"""
"20711,""2002-08-11"",""Sunday"",""Aug"",""7"",""8"",""2002"""
"20712,""2002-08-12"",""Monday"",""Aug"",""1"",""8"",""2002"""
"20713,""2002-08-13"",""Tuesday"",""Aug"",""2"",""8"",""2002"""
"20714,""2002-08-14"",""Wednesday"",""Aug"",""3"",""8"",""2002"""
"20715,""2002-08-15"",""Thursday"",""Aug"",""4"",""8"",""2002"""
"20716,""2002-08-16"",""Friday"",""Aug"",""5"",""8"",""2002"""
"20717,""2002-08-17"",""Saturday"",""Aug"",""6"",""8"",""2002"""
"20718,""2002-08-18"",""Sunday"",""Aug"",""7"",""8"",""2002"""
"20719,""2002-08-19"",""Monday"",""Aug"",""1"",""8"",""2002"""
"20720,""2002-08-20"",""Tuesday"",""Aug"",""2"",""8"",""2002"""
"20721,""2002-08-21"",""Wednesday"",""Aug"",""3"",""8"",""2002"""
"20722,""2002-08-22"",""Thursday"",""Aug"",""4"",""8"",""2002"""
"20723,""2002-08-23"",""Friday"",""Aug"",""5"",""8"",""2002"""
"20724,""2002-08-24"",""Saturday"",""Aug"",""6"",""8"",""2002"""
"20725,""2002-08-25"",""Sunday"",""Aug"",""7"",""8"",""2002"""
"20726,""2002-08-26"",""Monday"",""Aug"",""1"",""8"",""2002"""
"20727,""2002-08-27"",""Tuesday"",""Aug"",""2"",""8"",""2002"""
"20728,""2002-08-28"",""Wednesday"",""Aug"",""3"",""8"",""2002"""
"20729,""2002-08-29"",""Thursday"",""Aug"",""4"",""8"",""2002"""
"20730,""2002-08-30"",""Friday"",""Aug"",""5"",""8"",""2002"""
"20731,""2002-08-31"",""Saturday"",""Aug"",""6"",""8"",""2002"""
"20801,""2002-09-01"",""Sunday"",""Sep"",""7"",""9"",""2002"""
"20802,""2002-09-02"",""Monday"",""Sep"",""1"",""9"",""2002"""
"20803,""2002-09-03"",""Tuesday"",""Sep"",""2"",""9"",""2002"""
"20804,""2002-09-04"",""Wednesday"",""Sep"",""3"",""9"",""2002"""
"20805,""2002-09-05"",""Thursday"",""Sep"",""4"",""9"",""2002"""
"20806,""2002-09-06"",""Friday"",""Sep"",""5"",""9"",""2002"""
"20807,""2002-09-07"",""Saturday"",""Sep"",""6"",""9"",""2002"""
"20808,""2002-09-08"",""Sunday"",""Sep"",""7"",""9"",""2002"""
"20809,""2002-09-09"",""Monday"",""Sep"",""1"",""9"",""2002"""
"20810,""2002-09-10"",""Tuesday"",""Sep"",""2"",""9"",""2002"""
"20811,""2002-09-11"",""Wednesday"",""Sep"",""3"",""9"",""2002"""
"20812,""2002-09-12"",""Thursday"",""Sep"",""4"",""9"",""2002"""
"20813,""2002-09-13"",""Friday"",""Sep"",""5"",""9"",""2002"""
"20814,""2002-09-14"",""Saturday"",""Sep"",""6"",""9"",""2002"""
"20815,""2002-09-15"",""Sunday"",""Sep"",""7"",""9"",""2002"""
"20816,""2002-09-16"",""Monday"",""Sep"",""1"",""9"",""2002"""
"20817,""2002-09-17"",""Tuesday"",""Sep"",""2"",""9"",""2002"""
"20818,""2002-09-18"",""Wednesday"",""Sep"",""3"",""9"",""2002"""
"20819,""2002-09-19"",""Thursday"",""Sep"",""4"",""9"",""2002"""
"20820,""2002-09-20"",""Friday"",""Sep"",""5"",""9"",""2002"""
"20821,""2002-09-21"",""Saturday"",""Sep"",""6"",""9"",""2002"""
"20822,""2002-09-22"",""Sunday"",""Sep"",""7"",""9"",""2002"""
"20823,""2002-09-23"",""Monday"",""Sep"",""1"",""9"",""2002"""
"20824,""2002-09-24"",""Tuesday"",""Sep"",""2"",""9"",""2002"""
"20825,""2002-09-25"",""Wednesday"",""Sep"",""3"",""9"",""2002"""
"20826,""2002-09-26"",""Thursday"",""Sep"",""4"",""9"",""2002"""
"20827,""2002-09-27"",""Friday"",""Sep"",""5"",""9"",""2002"""
"20828,""2002-09-28"",""Saturday"",""Sep"",""6"",""9"",""2002"""
"20829,""2002-09-29"",""Sunday"",""Sep"",""7"",""9"",""2002"""
"20830,""2002-09-30"",""Monday"",""Sep"",""1"",""9"",""2002"""
"20901,""2002-10-01"",""Tuesday"",""Oct"",""2"",""10"",""2002"""
"20902,""2002-10-02"",""Wednesday"",""Oct"",""3"",""10"",""2002"""
"20903,""2002-10-03"",""Thursday"",""Oct"",""4"",""10"",""2002"""
"20904,""2002-10-04"",""Friday"",""Oct"",""5"",""10"",""2002"""
"20905,""2002-10-05"",""Saturday"",""Oct"",""6"",""10"",""2002"""
"20906,""2002-10-06"",""Sunday"",""Oct"",""7"",""10"",""2002"""
"20907,""2002-10-07"",""Monday"",""Oct"",""1"",""10"",""2002"""
"20908,""2002-10-08"",""Tuesday"",""Oct"",""2"",""10"",""2002"""
"20909,""2002-10-09"",""Wednesday"",""Oct"",""3"",""10"",""2002"""
"20910,""2002-10-10"",""Thursday"",""Oct"",""4"",""10"",""2002"""
"20911,""2002-10-11"",""Friday"",""Oct"",""5"",""10"",""2002"""
"20912,""2002-10-12"",""Saturday"",""Oct"",""6"",""10"",""2002"""
"20913,""2002-10-13"",""Sunday"",""Oct"",""7"",""10"",""2002"""
"20914,""2002-10-14"",""Monday"",""Oct"",""1"",""10"",""2002"""
"20915,""2002-10-15"",""Tuesday"",""Oct"",""2"",""10"",""2002"""
"20916,""2002-10-16"",""Wednesday"",""Oct"",""3"",""10"",""2002"""
"20917,""2002-10-17"",""Thursday"",""Oct"",""4"",""10"",""2002"""
"20918,""2002-10-18"",""Friday"",""Oct"",""5"",""10"",""2002"""
"20919,""2002-10-19"",""Saturday"",""Oct"",""6"",""10"",""2002"""
"20920,""2002-10-20"",""Sunday"",""Oct"",""7"",""10"",""2002"""
"20921,""2002-10-21"",""Monday"",""Oct"",""1"",""10"",""2002"""
"20922,""2002-10-22"",""Tuesday"",""Oct"",""2"",""10"",""2002"""
"20923,""2002-10-23"",""Wednesday"",""Oct"",""3"",""10"",""2002"""
"20924,""2002-10-24"",""Thursday"",""Oct"",""4"",""10"",""2002"""
"20925,""2002-10-25"",""Friday"",""Oct"",""5"",""10"",""2002"""
"20926,""2002-10-26"",""Saturday"",""Oct"",""6"",""10"",""2002"""
"20927,""2002-10-27"",""Sunday"",""Oct"",""7"",""10"",""2002"""
"20928,""2002-10-28"",""Monday"",""Oct"",""1"",""10"",""2002"""
"20929,""2002-10-29"",""Tuesday"",""Oct"",""2"",""10"",""2002"""
"20930,""2002-10-30"",""Wednesday"",""Oct"",""3"",""10"",""2002"""
"20931,""2002-10-31"",""Thursday"",""Oct"",""4"",""10"",""2002"""
"21001,""2002-11-01"",""Friday"",""Nov"",""5"",""11"",""2002"""
"21002,""2002-11-02"",""Saturday"",""Nov"",""6"",""11"",""2002"""
"21003,""2002-11-03"",""Sunday"",""Nov"",""7"",""11"",""2002"""
"21004,""2002-11-04"",""Monday"",""Nov"",""1"",""11"",""2002"""
"21005,""2002-11-05"",""Tuesday"",""Nov"",""2"",""11"",""2002"""
"21006,""2002-11-06"",""Wednesday"",""Nov"",""3"",""11"",""2002"""
"21007,""2002-11-07"",""Thursday"",""Nov"",""4"",""11"",""2002"""
"21008,""2002-11-08"",""Friday"",""Nov"",""5"",""11"",""2002"""
"21009,""2002-11-09"",""Saturday"",""Nov"",""6"",""11"",""2002"""
"21010,""2002-11-10"",""Sunday"",""Nov"",""7"",""11"",""2002"""
"21011,""2002-11-11"",""Monday"",""Nov"",""1"",""11"",""2002"""
"21012,""2002-11-12"",""Tuesday"",""Nov"",""2"",""11"",""2002"""
"21013,""2002-11-13"",""Wednesday"",""Nov"",""3"",""11"",""2002"""
"21014,""2002-11-14"",""Thursday"",""Nov"",""4"",""11"",""2002"""
"21015,""2002-11-15"",""Friday"",""Nov"",""5"",""11"",""2002"""
"21016,""2002-11-16"",""Saturday"",""Nov"",""6"",""11"",""2002"""
"21017,""2002-11-17"",""Sunday"",""Nov"",""7"",""11"",""2002"""
"21018,""2002-11-18"",""Monday"",""Nov"",""1"",""11"",""2002"""
"21019,""2002-11-19"",""Tuesday"",""Nov"",""2"",""11"",""2002"""
